id,type,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,name,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,image_blob
149caf82-2c48-443c-a0f8-664062640c49,character,marcus-fenwick,[],,,,Between 1 September 1975 and 31 August 1981,,,"[""Benjy Fenwick (possibly)"", ""Mervyn Fenwick (possibly)"", ""Robbie Fenwick (possibly)"", ""Fenwick family""]",Male,,,Ravenclaw,,[],,Marcus Fenwick,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marcus_Fenwick,
b3205afe-c32f-430a-83b8-43a9e7bd3668,character,marcus-flint,[],,Pure-blood or half-blood (possibly),Lord Voldemort,between 1 September 1975 and 31 August 1976 Great Britain,,,"[""Ursula Flint (possible relative)"", ""Josephina Flint (possible relative)"", ""Flavius Flint (possible relative)"", ""Flint family""]",Male,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/8/80/Monmarcus.jpg,[],,Marcus Flint,British or Irish,,[],,Human,"[""Chaser"", ""Captain""]",[],,https://harrypotter.fandom.com/wiki/Marcus_Flint,
6c1e3cfe-2c20-4d30-a768-ea7780502a13,character,marcus-hitchin,[],,,,31 August 1982 or earlier,,Brown,"[""Mrs Hitchin (mother)""]",Male,Brown,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/7/74/Marcus_Hitchin.png,[],,Marcus Hitchin,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Marcus_Hitchin,
3278b03e-604a-4d6e-91d6-ce7038d5832b,character,marcus-hitchin-s-mother,[],,,,,,,"[""Marcus Hitchin (son)""]",Female,,,,,[],,Marcus Hitchin's mother,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marcus_Hitchin's_mother,
73cfb1d4-d1b1-493c-9456-be26e04f349b,character,marcus-morhaven,[],,,,Between 1 September 1990 and 31 August 1997,,Orange,[],Male,Dark brown,,,https://static.wikia.nocookie.net/harrypotter/images/3/3a/Marcus_Morhaven_MA.jpg,[],,Marcus Morhaven,British or Irish,,[],Dark,Human,[],[],,https://harrypotter.fandom.com/wiki/Marcus_Morhaven,
337989d7-6043-4ddc-afc0-cca2c4fbfde3,character,marcus-turner,[],,,,Between 1 September  1976 and 31 August 1978,,,"[""Ambrose Turner † (possibly)"", ""Mrs Turner (possibly)"", ""Darrel Turner (possibly)"", ""Lottie Turner (possibly)"", ""Turner family""]",Male,,,Ravenclaw,,[],,Marcus Turner,British or Irish,,[],,Human,"[""Prefect""]",[],,https://harrypotter.fandom.com/wiki/Marcus_Turner,
50051046-1701-43ce-8d5f-1d9e8a065b8a,character,margaret-ettington,[],,,,31 August 1982 or earlier,,Grey,[],Female,Brown,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/7/7a/Margaret_Ettington.png,[],,Margaret Ettington,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Margaret_Ettington,
664f7a8a-de9b-4752-8a5d-8729cd2da4e5,character,margaretta-ironbark,"[""Marge""]",,,,1870s,,,[],Female,Dark,,,https://static.wikia.nocookie.net/harrypotter/images/5/5f/Margaretta_Ironbark_HM.png,[],,Margaretta Ironbark,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Margaretta_Ironbark,
4ef130c1-5444-42e1-8fab-985bdc5fb077,character,margot-droope,[],,,,c. 1933 or earlier,,,[],Female,,,,,[],,Margot Droope,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Margot_Droope,
c73413a7-f66d-4b1b-86fe-34b4acd246a3,character,maria-glossop,[],,,,31 August 1982 or earlier,,,[],Female,Brown,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/4/49/Maria_Glossop.jpg,[],,Maria Glossop,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Maria_Glossop,
d1195e1d-d8ac-4836-974f-50a47a146103,character,maria-monteith,[],,,,,,Brown,[],Female,Black,,,https://static.wikia.nocookie.net/harrypotter/images/5/5f/Maria_Monteith_QWC.jpg,"[""Chaser for the Australian National Quidditch team""]",,Maria Monteith,Australian,,[],Tanned,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Maria_Monteith,
93a5289c-6c93-4f8a-a215-404b0290a530,character,marianne-moffett,[],,,,Before 1890,,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/0/00/Marianne_Moffett.png,[],,Marianne Moffett,Scottish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Marianne_Moffett,
dca3a919-e43c-4fcb-b3e8-e57201a80d53,character,marie-helene-leclerc,[],,,,Before the 1920s,,,[],Female,,,,,"[""Dancer""]",,Marie-Hélène Leclerc,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marie-Hélène_Leclerc,
168b3832-e0ef-477f-96aa-4aae93f6b9b1,character,marietta-edgecombe,[],,Pure-blood or half-blood,,1978/1979,,,"[""Mr Edgecombe (father)"", ""Madam Edgecombe (mother)"", ""Edgecombe family""]",Female,Reddish-blonde,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/4/44/Marietta_Edgecombe.png,[],,Marietta Edgecombe,British or Irish,Non-corporeal,[],,Human,[],"[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Marietta_Edgecombe,
2ff27298-2a2e-41bb-90bd-e80adbacddc6,character,marigold,[],,,,,,,"[""Spouse"", ""Tulip Karasu (cousin)"", ""Karasu family""]",Female,,,,,[],Married,Marigold,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marigold,
cbbc3085-9ddb-4384-9591-e5921ccee8df,character,marilias-kistmanus,[],,,,,,,[],Male,,,,,"[""Reporter for The New York Ghost""]",,Marilias Kistmanus,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marilias_Kistmanus,
9bd1b08b-5138-4d22-acf8-3242d779f365,character,marilyn,[],,,,31 August 1980 or earlier,,,"[""Arthur (younger brother)"", ""Albert (possibly)""]",Female,Blonde,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/9/93/Marilyn.JPG,[],,Marilyn,British or Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Marilyn,
63121e93-2cac-484f-83e3-0f505457cf4c,character,marina-sanchez,[],,Pure-blood or half-blood (possibly),,Between 1 September 1972 and 31 August 1973,,Dark,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/f/f9/Marina_Sanchez_from_Harry_Potter_Hogwarts_Mystery.jpg,[],,Marina Sanchez,British or Irish,,[],Tan,Human,[],[],,https://harrypotter.fandom.com/wiki/Marina_Sanchez,
46c7f944-75be-463d-ae12-27f8149225b0,character,marius,[],,Pure-blood or half-blood,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2d/DeathlyHallowsChapter26Colour.png,"[""Guard at Gringotts Wizarding Bank""]",,Marius,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marius,
0bc7089e-a211-4340-9975-10346d833777,character,marius-black,[],,Squib,,Between 1915 and 1920,Before 1996,,"[""Cygnus Black (II) (father) †"", ""Violetta Black (née Bulstrode) (mother)"", ""Pollux Black (older brother) †"", ""Cassiopeia Black (older sister) †"", ""Dorea Potter (née Black) (younger sister) †"", ""Irma Black (née Crabbe) (sister-in-law)"", ""Charlus Potter (brother-in-law) †"", ""Walburga Black (niece) †"", ""Alphard Black (nephew) †"", ""Cygnus Black (III) (nephew) †"", ""Nephew †"", ""Sirius Black (II) (paternal uncle) †"", ""Phineas Black (paternal uncle) †"", ""Arcturus Black (II) (paternal uncle) †"", ""Belvina Burke (née Black) (paternal aunt) †"", ""Hesper Black (née Gamp) (paternal aunt by marriage)"", ""Lysandra Black (née Yaxley) (paternal aunt by marriage)"", ""Herbert Burke (paternal uncle by marriage)"", ""Arcturus Black (III) (paternal first cousin) †"", ""Lycoris Black (paternal first cousin) †"", ""Regulus Black (I) (paternal first cousin) †"", ""Callidora Longbottom (née Black) (paternal first cousin)"", ""Cedrella Weasley (née Black) (paternal first cousin)"", ""Charis Crouch (née Black) (paternal first cousin) †"", ""Two paternal first cousins"", ""Paternal first cousin"", ""Phineas Nigellus Black (paternal grandfather) †"", ""Ursula Black (née Flint) (paternal grandmother)"", ""House of Black"", ""Bulstrode family (maternal family)""]",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/4/42/Marius_Black_2.jpg,[],,Marius Black,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marius_Black,
38562d41-4ba0-4695-9bf0-b66d253a978e,character,marjorie-dursley,"[""Auntie Marge (by Dudley Dursley)"", ""Aunt Marge (by Harry Potter)"", ""Marge (by family)"", ""Margie (by Vernon Dursley)""]",,Muggle,,Before 1961,,,"[""Mother"", ""Vernon Dursley (younger brother)"", ""Petunia Dursley (née Evans) (sister-in-law) †"", ""Dudley Dursley (nephew)"", ""Dursley family""]",Female,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/7/7e/Marjorie_dursley_promo.jpg,"[""Dog breeder""]",Single,Marjorie Eileen Dursley,English,,"[""Fubster (unrequited)""]",Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Marjorie_Dursley,
c8edbe2f-1008-4d9b-8bd4-e4278b169aa3,character,mark,"[""Mark the Evangelist""]",,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/8/84/Stained_Glass_Godric%27s_Hollow.jpg,"[""Writer""]",,Mark,,,[],,Human,"[""Saint""]",[],,https://harrypotter.fandom.com/wiki/Mark,
7757064c-3ceb-417c-82d4-0e8589bfa864,character,mark-constantine,[],,,,,,,[],Male,,,,,"[""Co-founder of Lush""]",,Mark Constantine,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mark_Constantine,
67167377-95f2-4c55-89d1-c1a5f12cb9d0,character,mark-evans,[],,Muggle,,c. 1985,,,[],Male,,,,,[],,Mark Evans,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mark_Evans,
04626ccb-5d66-4ced-9b6e-6b1258f5ae2e,character,mark-latchingdon,[],,,,31 August 1982 or earlier,,Brown,[],Male,Brown,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/0/04/Mark_Latchingdon.png,[],,Mark Latchingdon,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Mark_Latchingdon,
8f2710c0-b186-44c1-8535-1a40934dffd9,character,mark-overcliff,[],,,,c. 1740s–1750s,,,[],Male,,,Slytherin,,[],,Mark Overcliff,British or Irish,,[],,Human,"[""Quidditch Captain""]",[],,https://harrypotter.fandom.com/wiki/Mark_Overcliff,
16a90195-113f-4edb-9c36-0e31d7561118,character,mark-sommertime,[],,,,Between 1723 and 1727,,,[],Male,,,Slytherin,,[],,Mark Sommertime,British or Irish,,[],,Human,"[""Quidditch Captain""]",[],,https://harrypotter.fandom.com/wiki/Mark_Sommertime,
9277d359-c9c1-4ba8-bfaf-4b728337d933,character,marlene-mckinnon,[],,,,,July 1981,Orange,"[""Angus McKinnon"", ""Elspeth McKinnon"", ""McKinnon family""]",Female,Red,,,https://static.wikia.nocookie.net/harrypotter/images/6/60/Marlene_McKinnon_PM.png,[],,Marlene McKinnon,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Marlene_McKinnon,
0f8bffbb-896f-4bb1-86fe-9fc407423d30,character,marlow,[],,,,Pre 1926,,Black,"[""Poppy"", ""Titus"", ""Pickett"", ""Finn"", ""Tom""]",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/Bowtruckles.png,[],,Marlow,,,[],,Bowtruckle,[],[],,https://harrypotter.fandom.com/wiki/Marlow,
71e9423c-8930-4ca0-a837-df3b4cc39f65,character,marlowe,[],,,,2011 or earlier,,Yellow,[],Male,Black and white,,,https://static.wikia.nocookie.net/harrypotter/images/4/48/Marlowe.jpeg,[],,Marlowe,,,[],,Kneazle,[],[],,https://harrypotter.fandom.com/wiki/Marlowe,
292ec92b-ec3c-4286-bf6b-b7b1ff54d49b,character,marlowe-forfang,[],,,,England,,,[],Male,,,,,"[""Authority on werewolves""]",,Marlowe Forfang,,,[],,Human,"[""Professor""]",[],,https://harrypotter.fandom.com/wiki/Marlowe_Forfang,
2771cf71-0616-4870-8ed9-b6d8c8582c00,character,marmaduke-dale,[],,,,In or before 14th century,c. 1390s,,"[""Mother"", ""Granum Dale (older brother)"", ""Samantha Dale (descendant)"", ""William Dale (descendant)"", ""Dale family""]",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/1/16/Marmaduke_Dale_HL.jpg,"[""Herbologist""]",,Marmaduke Gilbertus Dale,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marmaduke_Dale,
9b90882c-df7c-4eaa-87a2-5e25e8be429c,character,marshall-fawley,[],,Pure-blood or half-blood,,No later than 1966,Between 1 September 1996 and 2 May 1998,,"[""Lucretia Fawley (wife) †"", ""Grim Fawley (son)"", ""Penelope Padgett (daughter-in-law)"", ""Addison Fawley (grandson)"", ""Melody Fawley (granddaughter)"", ""Fawley family""]",Male,,,,,[],,Marshall Fawley,British,,"[""Lucretia Fawley (wife) †""]",,Human,[],[],,https://harrypotter.fandom.com/wiki/Marshall_Fawley,
db41fccd-c86d-4871-9142-54fe3f378854,character,marshall-sheridan,[],,No-Maj,,,,,[],Male,,,,,"[""Author""]",,Marshall Sheridan,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marshall_Sheridan,
97c0f272-1b0e-4ec3-9897-5dd6c59c9d96,character,martha-british-muggle,[],,Muggle,,Early 20th century (most likely),,,[],Female,,,,,"[""Wool's Orphanage employee""]",,Martha,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_(British_Muggle),
88558496-10bf-4f9e-a298-ebf2c0d0f0ca,character,martha-american-muggle,[],,No-Maj,,,,,[],Female,,,,,[],,Martha,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_(American_Muggle),
d9c1809c-e92d-402c-b184-1f68d1a8998f,character,martha-steward,[],,Muggle,,,Before 1632,,"[""James Steward (son) †"", ""Isolt Sayre (daughter-in-law) †"", ""Chadwick Boot (adoptive grandson)"", ""Webster Boot (adoptive grandson)"", ""Martha Steward (II) (granddaughter)"", ""Rionach Steward (granddaughter)"", ""Steward family""]",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/5/5a/Martha_Steward.jpg,[],Married,Martha Steward,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_Steward,
46031356-35df-4bf1-94a1-4f0da20d117c,character,martha-steward-ii,[],,Squib,,"c. 1634, Ilvermorny Castle, Mount Greylock, Massachusetts, United States of America",,Brown,"[""James Steward (father) †"", ""Isolt Steward (née Sayre) (mother) †"", ""Rionach Steward (younger twin sister)"", ""Chadwick Boot (adoptive older brother)"", ""Webster Boot (adoptive older brother)"", ""Husband"", ""Sibling-in-law"", ""Josefina Calderon (adoptive sister-in-law)"", ""Adoptive sister-in-law"", ""At least two adoptive niece/s and/or nephew/s"", ""Martha Steward (paternal grandmother) †"", ""William Sayre (maternal grandfather) †"", ""Rionach Sayre (née Gaunt) (maternal grandmother) †"", ""Morrigan (maternal ancestor)"", ""Salazar Slytherin (maternal ancestor)"", ""Cadmus Peverell (maternal ancestor) †"", ""Steward family"", ""Sayre family (maternal family)""]",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/1/12/Martha_Steward_%28II%29.jpg,[],Married,Martha Steward,American,,"[""Husband""]",Fair,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_Steward_(II),
df984e77-2c52-4cc1-86df-b0ffd8f564f0,character,martha-steward-ii-s-friend,[],,,,17th century,,,"[""Brother †"", ""Martha Steward (II) (sister-in-law) †""]",,,,,,[],,Martha Steward (II)'s friend,Native American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_Steward_(II)'s_friend,
c7c083f5-90b3-4b4b-b236-fa07d9ac706b,character,martha-steward-ii-s-husband,[],,No-Maj or Squib,,17th century,17th or 18th century (presumably),,"[""Sibling"", ""Martha Steward (II) (wife) †"", ""James Steward (father-in-law) †"", ""Isolt Steward (née Sayre) (mother-in-law) †"", ""Rionach Steward (sister-in-law)"", ""Chadwick Boot (adoptive brother-in-law)"", ""Webster Boot (adoptive brother-in-law)"", ""Josefina Calderon (adoptive sister-in-law by marriage)"", ""Adoptive sister-in-law by marriage"", ""At least two adoptive niece/s and/or nephew/s by marriage"", ""Their family"", ""Steward family (in-laws)""]",Male,,,,,[],Married or widowed,Martha Steward (II)'s husband,Native American,,"[""Martha Steward (II) (wife)""]",,Human,[],[],,https://harrypotter.fandom.com/wiki/Martha_Steward_(II)'s_husband,
872f15b7-c8c1-487e-a566-0c7650fdf4c4,character,marthe-cele-m,[],,,,Before 1666,,,[],Female,,,,,"[""President of Club D'Échecs National Gobstones""]",,Marthe Cele M.,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marthe_Cele_M.,
d6dfa0de-9002-4054-8a69-64687085cd4d,character,marthe-ecoliere,[],,,,Before 1920s,,,[],Female,,,,,"[""Runologist""]",,Marthe Écolière,French,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Marthe_Écolière,
b48fe9fb-188d-4327-b408-69668c873f77,character,martin-beccles,[],,,,31 August 1982 or earlier,,,[],Male,,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/b/b5/Martin_Beccles.png,[],,Martin Beccles,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martin_Beccles,
4fb50e10-a3bf-4bc6-9879-357dbcea1b14,character,martine-copplestone,[],,,,Between 1 September 1978 and 31 August 1982,,,[],Female,Blonde,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/c/ca/Martine_Copplestone.png,[],,Martine Copplestone,British or Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Martine_Copplestone,
57b8d11e-0ea3-40a9-8b2e-6216ddc88df6,character,martin-frolik,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/f/f5/MartinFrolik.jpg,[],,Martin Frolik,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martin_Frolik,
af706412-d3e5-497e-a80a-cdfe526e6073,character,martin-macfusty,[],,,,,,Dark,"[""MacFusty clan""]",Male,Red,,,https://static.wikia.nocookie.net/harrypotter/images/4/48/Martin_MacFusty.jpg,[],,Martin MacFusty,Scottish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Martin_MacFusty,
3227414e-c159-44f0-b012-b0e8e474bcc6,character,martin-miggs,"[""The Mad Muggle""]",,Muggle,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/6/6c/Martin_Miggs_the_Mad_Muggle.png,[],,Martin Miggs,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Martin_Miggs,
3fecdee7-dcc3-4b98-bc86-8fece0320528,character,martino-frolic,[],,,,,,,[],Male,,,,,[],,Martino Frolic,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Martino_Frolic,
de339f2a-9f05-416a-abc5-6f559305054d,character,martin-helstrom,"[""Tiny""]",,,,,,Brown,[],Male,Dark,,,https://static.wikia.nocookie.net/harrypotter/images/f/f2/Nordic.JPG,"[""Keeper for the Nordic National Quidditch team""]",,Martin 'Tiny' Helstrom,,,[],White,Human,"[""Keeper""]",[],,https://harrypotter.fandom.com/wiki/Martin_Helstrom,
33802efa-4591-41ca-95de-13208a686189,character,marvolo-gaunt,[],,Pure-blood,,Before 1888,"Between December 1925 and 1928, Gaunt Shack, Yorkshire, England, Great Britain",Bright brown,"[""Merope Riddle (née Gaunt) (daughter) †"", ""Morfin Gaunt (son) †"", ""Tom Riddle Senior (son-in-law) †"", ""Tom Riddle (grandson) †"", ""Salazar Slytherin (ancestor) †"", ""Cadmus Peverell (ancestor) †"", ""House of Gaunt""]",Male,,Short,,https://static.wikia.nocookie.net/harrypotter/images/f/f9/Marvolo_Gaunt.jpeg,[],,Marvolo Gaunt,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Marvolo_Gaunt,
f141368e-cfc3-4b2a-950e-09f2ddec0477,character,mary,[],,,,,,,"[""Jesus (son)""]",Female,,,,,[],Widowed,Mary,,,[],,Human,"[""Saint""]",[],,https://harrypotter.fandom.com/wiki/Mary,
49c05859-5a15-422f-adb9-fbd06adcb9df,character,mary-cattermole-s-father,[],,Muggle,,,,,"[""Wife"", ""Mary Cattermole (daughter)"", ""Reginald Cattermole (son-in-law)"", ""Maisie Cattermole (granddaughter)"", ""Ellie Cattermole (granddaughter)"", ""Alfred Cattermole (grandson)""]",Male,,,,,"[""Greengrocer""]",Married,Mary Cattermole's father,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Cattermole's_father,
05f6aa2d-872a-4966-8e6d-74cf0c34aff5,character,mary-cattermole-s-mother,[],,Muggle,,,,,"[""Husband"", ""Mary Cattermole (daughter)"", ""Reginald Cattermole (son-in-law)"", ""Maisie Cattermole (granddaughter)"", ""Ellie Cattermole (granddaughter)"", ""Alfred Cattermole (grandson)""]",Female,,,,,"[""Greengrocer""]",Married,Mary Cattermole's mother,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Cattermole's_mother,
bff766e2-f9fa-4e1c-bb95-71f6ee95668a,character,mary-dorkins,[],,Muggle,,before 1977 (most likely),,,"[""Ragmar Dorkins (possibly)""]",Female,,,,,"[""Television reporter""]",,Mary Dorkins,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Dorkins,
2226041c-3881-4120-946b-ed02f0bffad3,character,mary-doyle,[],,,,Between 1 September 1978 and 31 August 1980,,Brown,"[""Brennan Doyle (possibly)""]",Female,Black,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/e/e2/Mary_Doyle.png,[],,Mary Doyle,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Doyle,
7316a1fb-f715-497d-b01f-e9d51e15871a,character,mary-cattermole,[],,Muggle-born,,,,Blue,"[""Father"", ""Mother"", ""Reginald Cattermole (husband)"", ""Maisie Cattermole (daughter)"", ""Ellie Cattermole (daughter)"", ""Alfred Cattermole (son)"", ""Father-in-law"", ""Cattermole family""]",Female,Dark brown,,,https://static.wikia.nocookie.net/harrypotter/images/c/c2/Mary_Cattermole_2.jpg,[],Married,Mary Elizabeth Cattermole,English,Non-corporeal,[],Fair,Human,[],"[""8¾', Cherry, unicorn hair""]",,https://harrypotter.fandom.com/wiki/Mary_Cattermole,
60d305ca-35f1-4a3e-a112-b7dde13d2046,character,mary-i,"[""Mary Tudor"", ""Bloody Mary""]",,Muggle-born or half-blood (presumably),,18 February 1516,17 November 1558 (aged 42),Grey,"[""Henry VIII (father) †"", ""Anne Boleyn (paternal ex-stepmother) †"", ""Elizabeth I (paternal half-sister) †"", ""Henry VII (paternal grandfather) †"", ""William I (ancestor) †"", ""House of Tudor"", ""British royal family""]",Female,Red or reddish auburn,,,https://static.wikia.nocookie.net/harrypotter/images/1/1e/Mary_I.jpg,[],Married,Mary I,English,,[],White,Human,"[""Lady"", ""Queen of England""]","[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Mary_I,
ccd4df35-bb65-46ef-a1cc-9298d492f775,character,mary-ii,[],,,,30 April 1662,28 December 1694 (aged 32),,"[""William III (husband) †"", ""William the Conqueror (ancestor) †"", ""Henry VII (ancestor) †"", ""British royal family""]",Female,,,,,[],,Mary II,,,[],,Human,"[""Queen of England""]",[],,https://harrypotter.fandom.com/wiki/Mary_II,
6f63ada9-e673-47ad-a32b-1a4ca4f07071,character,mary-jauncey,[],,,,,,,[],Female,,,,,"[""Auror""]",,Mary Jauncey,American,,[],,Human,[],"[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Mary_Jauncey,
863c85cf-abbe-4354-8f4b-2733a4517a5c,character,mary-karasu,[],,,,,,Grey,"[""Rosa Karasu"", ""Son (possibly)"", ""Tulip Karasu (grand-daughter)""]",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/3/31/MaryKarasu.png,[],,Mary Karasu,,,[],Light,Human,"[""Madam""]",[],,https://harrypotter.fandom.com/wiki/Mary_Karasu,
0f8acb20-8c4d-479b-880d-5a12c14dcad6,character,mary-lou-barebone,[],,No-Maj,,"In or before 1883, United States of America (presumably)","7 December 1926 (aged at least 42), Pike Street, New York City, New York, United States of America",,"[""Ancestor †"", ""Bartholomew Barebone (ancestor) †"", ""Aurelius Dumbledore (adoptive son)"", ""Chastity Barebone (adoptive daughter) †"", ""Modesty Barebone (adoptive daughter)"", ""Barebone family""]",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/5/54/Mary_Lou_Barebone_snapping_wand.jpg,"[""Leader of the New Salem Philanthropic Society""]",,Mary Lou Barebone,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Lou_Barebone,
41eccee4-8258-47b0-98a9-ba0a1e997197,character,mary-macdonald,[],,Muggle-born (possibly),,1 September 1958 - 31 August 1965 (most likely),,,"[""Magnus Macdonald (possibly)""]",Female,,,,,[],,Mary Macdonald,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Macdonald,
cb8fc723-3e3e-4819-82cc-ead0c3012ada,character,mary-portman,[],,,,Before 1890,"c. 1890, Aranshire",,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/1/1b/Mary_Portman.jpg,"[""Spider breeder""]",,Mary Portman,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Portman,
b31fb573-e3a2-4360-98da-29d49556dc6e,character,mary-riddle,[],,Muggle,,1883,"August 1943 (aged 59/60), Riddle House, Little Hangleton, England, Great Britain",,"[""Thomas Riddle (husband) †"", ""Tom Riddle Snr (son) †"", ""Merope Gaunt (daughter-in-law) †"", ""Tom Marvolo Riddle (grandson) †"", ""Riddle family""]",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/5/5a/Mary_Riddle_grave.png,[],Married,Mary Riddle,English,,"[""Thomas Riddle (husband) †""]",,Human,[],[],,https://harrypotter.fandom.com/wiki/Mary_Riddle,
bfb30a1c-fe93-4b4e-a485-fc878fdfc6e0,character,masaki-hongo,[],,,,"after 1976, Japan",,,[],Male,,,,,"[""Beater for the Japanese National Quidditch team""]",,Masaki Hongo,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Masaki_Hongo,
a7dc27b0-0944-4d72-b802-e66800aada56,character,mason-tremblay,[],,Pure-blood or half-blood (possibly),,,,,"[""Bernard Tremblay (possible relative)"", ""Leonie Tremblay (née Lestrange) (possible relative)"", ""Clarisse Lestrange (née Tremblay) (possible relative)"", ""Falco Tremblay (possible relative)"", ""Tremblay family""]",Male,,,,,[],,Mason Tremblay,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Mason_Tremblay,
e37c0aac-0b41-4869-a94a-3e5e8b6d60ad,character,matagot-at-the-magical-creatures-reserve,[],,,,,,Blue,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/a/a2/Matagot_at_the_Magical_Creatures_Reserve_HM.png,[],,Matagot at the Magical Creatures Reserve,,,[],Black,Matagot,[],[],,https://harrypotter.fandom.com/wiki/Matagot_at_the_Magical_Creatures_Reserve,
a9eb703f-dc2c-4a50-be8c-658d4c2db117,character,matagot-who-befriended-mrs-norris,[],,,,,,Blue,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/c/cb/Matagot_who_Befriended_Mrs_Norris.png,[],,Matagot who befriended Mrs Norris,,,[],Black,Matagot,[],[],,https://harrypotter.fandom.com/wiki/Matagot_who_befriended_Mrs_Norris,
